,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
13896,1001606,2011,34,0,1,1,0.214997699,1,0.689490303,1,0,0.647058824,1,1,1,1,0.109729667,0.241243594,0,0.7803675,0.708097043,0.766602155,0.717736775,0.457127162,0.154624854,0.853325418,0.586577666,0,0,0,0.507485543,0.001326906,0.002919756,0.014907499,0.020911281,0,0,0.00240529,0.002210286,0.003209107,0.143762845,0.000467179,0.0026951,0.001676249,0.001663233,0.000897099,0.007978501,0.004487901,0.001622267,0.168461805,0.003205747,0,0,0.002285524,0.003593978,0.168461805,0.306299073,0.166701008,0.001102158,0.000827364,0.016305876,0.362076493,0.004207972,0.003610861,0.012098048,0.000826739,0.379097877,0.137556438,0.003122761,0.008226629
13897,1001606,2012,34,0,1,1,0.271548072,1,0.701712009,1,0,0.705882353,1,1,1,1,0.112291919,0.23318924,0,0.777135756,0.683532445,0.505233802,0,0.071860643,0.080788028,0.842137785,0.575053799,0,0,1,0.509046853,0.001745526,0.00117424,0.009342562,0.009725318,0,0,0.002460554,0.002269258,0.003284272,0.14399853,0.000378062,0.003123259,0.001687322,0.001674307,0.000664492,0.000112677,0.004414609,0.002038679,0.168381692,0.003699261,0,0,0.002187177,0.003500071,0.168381692,0.305833512,0.166491571,0.001221383,0.000943237,0.016305876,0.362199216,0.004034552,0.004026852,0.012114219,0.001223491,0.378981427,0.137694122,0.002950927,0.008963173
13948,1002135,2013,36,1,1,1,0.199153414,0.48537014,0.879873552,1,0,0.705882353,1,1,1,0,0.005906673,0.178537229,0,0.755426885,0,0,0,0,0.005360639,0.884090391,0.543636981,0,0,0,0.547303199,0.077029608,0.002130965,0.094135098,0.022919923,0,0,0.000597944,0.000281113,0.000583989,0.144156437,0.000386409,0.000288566,0.002620885,0.002037183,0,1.00925E-05,0,0.000265882,0.168110447,0.000517087,0,0.000124356,0.000284842,9.40969E-05,0.16811009,0.30495957,0.16436583,5.20981E-05,1.03293E-05,0.016305876,0.363126841,0.000497895,0.000450704,0.012190705,0.000257181,0.377804626,0.136106972,4.68195E-05,0.002294618
13949,1002135,2014,36,1,1,1,0.205199654,0.517778037,0.875348836,1,0,0.764705882,1,1,1,0,0.006735365,0.166929712,0,0.758639962,0,0,0,0,0.00572415,0.886067027,0.541089531,0,0,0,0.49573971,0.024441353,0.044194359,0.211915745,0.03391302,0,0,0.000441061,0.00016764,0.000363897,0.143839799,0.000285304,0.000279953,0.002665929,0.002070813,0,1.00925E-05,0,0.000353289,0.167606006,0.000342912,0,0.000190763,0.000199947,7.54989E-05,0.16760711,0.304768082,0.164009366,4.669E-05,1.91246E-05,0.016305876,0.362917157,0.000372063,0.000372969,0.011983829,0.000257181,0.37813054,0.135929199,4.68195E-05,0.000849858
13953,1002225,2005,73,1,0,1,0.29188333,0.304503917,0.868939891,1,0,0.294117647,0,1,1,1,0.62172841,0.197189098,0,0.787242299,0.524273984,0,0,0.004035567,0.011566298,0.870875188,0.614760554,0,0,1,0.509405204,0.00245072,0.006029358,0.025210119,0.01626269,1,0,0.001309607,0.000164881,0.001235557,0.144730525,0.001229048,0.000205005,0.001061234,0.001061234,0,1.00925E-05,0,0.000718675,0.168179679,0,0.000404485,0.00073805,0.0014292,0.00043473,0.168179679,0.305577209,0.164697143,0.000168022,8.49753E-05,0.016305876,0.36365447,0.001052488,0.000739311,0.014943473,0.000534245,0.378153557,0.13646903,4.68195E-05,0.016396601
13970,1002517,2005,73,0,1,1,0.042169896,0.103816219,0.664077655,0,0,0.058823529,1,1,1,0,0.296903016,0.222118336,0,0.812345436,0.477217851,0.713187165,0,0.116654343,0.27411194,0.867398087,0.590212137,0,0,1,0.50692256,0.002434791,0.002597338,0.054711324,0.006511518,1,0,0.001094156,0.000725017,0.002747061,0.14623412,0.000720569,0.000277127,0.005432271,0.005335266,0.001221718,1.00925E-05,3.07985E-07,0.000850898,0.168024501,6.62336E-06,0,0.000192526,0.002522541,0.001069441,0.168024501,0.305216453,0.164743682,9.06977E-05,7.60791E-05,0.016956846,0.363369344,0.00218432,0.001015178,0.023616113,0.000257181,0.378396901,0.135516766,0.000314081,0.004322946
14008,1002607,2005,73,0,1,1,0.166690315,0.072593656,0.929279101,1,0,0.235294118,1,1,1,0,0.00602572,0.101784967,0,0.789463784,0.698129927,0,0,0.068008076,0.005455723,0.88675214,0.614760554,0,1,1,0.511437594,0.00645023,0.033568609,0.135975573,0.123732574,0,0,0.000413372,0.001036892,0.000521212,0.143783863,0.000115761,0.000687833,0.00459183,0.00459183,0,1.00925E-05,0,0.000404918,0.167519973,0.000452018,0,0,0.001081547,0.000310664,0.167519973,0.304650293,0.163299247,0.000118937,3.37799E-05,0.016305876,0.361514725,0.000593825,0.000955718,0.013023893,0.000265589,0.378122792,0.135373087,0.000143547,0.000611898
14020,1003022,2005,36,1,1,1,0.267215763,0.43373368,0.868939891,1,0,0.294117647,1,1,1,1,0.62172841,0.197189098,0,0.763339725,0.647141368,0,0.507449084,0.051879463,0.007850894,0.831472254,0.586577666,0,0,0,0.509212729,0.002071951,0.012104051,0.061705289,0.015158761,0,0,0.0016508,0.001629962,0.002192038,0.146174179,0.001123123,0.000868374,0.001547794,0.001547794,0,1.00925E-05,0,0.002951587,0.167853433,0.000690183,0.000248649,0.000562489,0.001440265,0.000462416,0.167853433,0.305871092,0.164941591,0.000152936,8.523E-05,0.016305876,0.363159968,0.002204234,0.001722833,0.013328671,0.001461977,0.378220365,0.136957235,4.68195E-05,0.009184136
14087,1004155,2011,49,0,1,1,0.279986621,0.116670299,0.766833072,1,0,0.235294118,1,1,1,1,0.520967086,0.20541877,0,0.807357258,0.674829281,0.697893058,0,0.126307097,0.068744074,0.840173766,0.543636981,0,0,0,0.516456879,0.016327604,0.001824627,0.025363609,0.005948796,0,0,0.017178497,0.03694676,0.050474522,0.161984788,0.000917484,0.008182798,0.003993306,0.003986491,0.058989507,0.0217188,0.031335246,0.008629801,0.169432606,0.015870665,0.006120595,0.000422924,0.047793947,0.046622986,0.169432606,0.312866166,0.176094953,0.028387303,0.04193295,0.016305876,0.366667504,0.0403317,0.010135871,0.014714452,0.00510406,0.382885791,0.13234107,0.02215601,0.023943343
14088,1004155,2012,49,0,1,1,0.301980304,0.13650266,0.743168441,1,0,0.294117647,1,1,1,1,0.614032541,0.249564494,0,0.822961453,0.667686709,0.623092796,0.492950208,0.044456217,0.116865861,0.854228929,0.49574687,0,0,0,0.506666863,0.002937974,0.004710009,0.0299222,0.008265189,0,0,0.016690543,0.039496253,0.051301676,0.162517669,0.001421316,0.014317411,0.004023017,0.004015624,0.07067278,1.00925E-05,0.029276148,0.019242852,0.170218339,0.014981907,0.001769234,0.000462823,0.051730283,0.047205002,0.170218339,0.322577807,0.182072066,0.030416419,0.044305612,0.016305876,0.366907869,0.04193366,0.016997143,0.015005828,0.005499723,0.384367048,0.129329814,0.030446957,0.022645892
14089,1004155,2013,49,0,1,1,0.275734563,0.149639433,0.763429654,1,0,0.352941176,1,1,1,1,0.672320777,0.241333153,0,0.828164073,0.643565776,0.658389636,0.601185598,0.055410775,0.097643563,0.850543453,0.49574687,0,0,1,0.508583064,0.000832844,0.00418989,0.028614552,0.007572843,0,0,0.018110616,0.045640115,0.052785473,0.163387108,0.000977643,0.015844845,0.004058215,0.004050855,0.051626841,0.00746256,0.033552736,0.018408638,0.170369136,0.013923863,0.001291063,0.000391005,0.048320858,0.048223529,0.170408819,0.322014814,0.18173149,0.031751745,0.04587677,0.016305876,0.367302497,0.046896595,0.018240315,0.016754079,0.008665031,0.3848608,0.133384126,0.028658713,0.026759207
14093,1004608,2006,73,0,1,1,0.000111782,0.261823997,0.281604484,0,1,0,1,0,0,1,1,0.217069957,0,0.627955716,0,0,0.430925443,0.015806112,1,0.776184446,0.598895619,0,0,0,0.501331341,0.013437666,0.006460468,0.023104522,0.042328807,1,0,0.000199429,0.000495312,0.000122829,0.143406959,3.75994E-07,0.000307238,0.000216772,0.000216772,0.000577947,1.00925E-05,0,2.89194E-05,0.168052716,0.00024826,0,0,0.000420971,0.000122748,0.168052716,0.304856419,0.164284466,1.42561E-05,6.60311E-06,0.016305876,0.363981592,0.000588893,0.00033742,0.012045309,0.000257181,0.378089483,0.135449512,0.000176874,0.001291785
14125,1005010,2006,38,1,0,1,0.406680139,0.53366068,0.545680008,1,0,0.235294118,1,1,1,1,1,0.326593845,0,0.773057793,0.691211176,0.594465857,0.568821007,0.116123199,0.584735186,0.86243992,0.555705443,0,0,0,0.502262166,0.01160591,0.00294163,0.011349873,0.013699598,0,0,0.001022308,0.000543042,0.001360614,0.145182206,0.000231341,0.000315144,0.001025082,0.000933358,0,1.00925E-05,0,0.000998554,0.168318889,0.001090674,0,0.000121491,0.000769802,0.000231673,0.168318889,0.305702071,0.165409526,0.000291133,0.000191464,0.016305876,0.364117833,0.001945439,0.001147782,0.016061772,0.00049725,0.378479471,0.13643841,0.000440721,0.022617564
14126,1005010,2007,38,1,0,1,0.419643368,0.518212579,0.514476762,1,0,0.294117647,1,1,1,1,1,0.343008784,0,0.775353209,0.750736819,0.633579967,0.434688709,0.226016067,0.883415736,0.863258524,0.560248682,0,0,0,0.501679161,0.012753196,0.001927066,0.007414091,0.012370317,0,0,0.00119186,0.000663537,0.001632784,0.145283173,0.000325295,0.000355181,0.001047502,0.000913391,0,0.000915251,0.000527974,0.000992714,0.1684102,0.001307235,0,3.09213E-05,0.000653556,0.000483095,0.1684102,0.305858865,0.165543696,0.000342273,0.000230392,0.016305876,0.364266669,0.002196381,0.001391396,0.014074009,0.00027004,0.378600744,0.13675227,0.000205648,0.027223796
14127,1005010,2008,38,0,1,1,0.435739477,0.884159046,0.667165487,1,0,0.352941176,1,1,1,1,1,0.300945694,0,0.886229388,0.753554767,0.551803715,0.641653967,0.037469307,1,0.955103503,0.78740487,0,0,1,0.503817545,0.008545103,0.015484428,0.086721109,0.000701385,0,0,0.001089346,0.000735884,0.001404983,0.144743443,0.000285665,0.000393645,0.001051318,0.000911585,0.00242483,1.00925E-05,0,0.001075255,0.167791717,0.001194257,0,3.57012E-05,0.002060161,0.000630491,0.167791717,0.305479671,0.164641543,0.000302202,0.000259735,0.016305876,0.363909088,0.001312885,0.001369474,0.012181235,0.000257181,0.377843329,0.135780405,0.000663438,0.00270255
14177,1005284,2006,36,0,1,1,0.374380407,0.009445845,0.827071538,1,0,0.235294118,0,1,1,1,0.832105924,0.188388707,0,0.665456367,0,0,0,0,0.002056765,0.798774192,0.586577666,0,0,0,0.509092358,0.001835075,0.013186997,0.091369585,0.000972274,0,0,0.000324083,7.56071E-05,0.000262407,0.143678229,0.000368947,0.000134101,0.001069343,0.001069343,0,1.00925E-05,0,0.000172914,0.167946959,6.55987E-07,2.05614E-06,0.000143299,0.000222899,7.91453E-05,0.167946959,0.304848713,0.164032321,7.05575E-05,7.47043E-05,0.016306157,0.363455082,6.63714E-05,6.02007E-05,0.012861597,0.000257181,0.378117513,0.135746166,4.84451E-05,0.008504249
14178,1005284,2007,36,0,1,1,0.3768413,0.019198631,0.801450732,1,0,0.294117647,0,1,1,1,0.795150704,0.209447591,0,0.683801502,0.558647594,0,0,0.045489295,0.004290355,0.806536722,0.586577666,0,0,0,0.511137137,0.005858965,0.004227974,0.018026384,0.012645742,0,0,0.000542818,3.59855E-05,0.000380922,0.143873623,0.000629173,0.000143663,0.001211699,0.001211699,0,1.00925E-05,0,0.000170365,0.167940697,8.67596E-07,0,0.000397301,0.000198227,6.9595E-05,0.167940697,0.304736237,0.163989119,7.40758E-05,7.17956E-05,0.016306157,0.36339789,7.52293E-05,5.75368E-05,0.01872669,0.000257181,0.3781076,0.136077739,4.812E-05,0.011711048
14191,1005387,2005,73,1,1,1,0.000964801,0.015821083,0.57442069,0,0,0.058823529,1,0,0,1,0.704786603,0.222118336,0,0.661934998,0.598210617,0,0,0.121518987,0.043062042,0.85756768,0.56464534,0,0,0,0.50673026,0.002813215,0.015846778,0.076120072,0.11817303,0,0,4.69124E-05,2.06885E-05,2.99299E-05,0.143378789,2.39433E-05,2.57823E-05,0.000264814,0.000253093,4.45287E-06,1.00925E-05,1.57512E-06,3.60102E-05,0.168062232,0,0,0,0.000106452,3.19844E-05,0.168062232,0.304945091,0.164279698,1.63026E-05,3.17947E-06,0.016305876,0.363905293,0.000125236,8.50815E-05,0.011967075,0.000259753,0.378138592,0.13541246,5.07211E-05,0.001076487
14194,1005663,2008,59,0,1,1,0.000356398,0.001183405,0.238228761,0,0,0.176470588,1,0,0,1,1,0.107741234,0,0.560868632,0,0,0,0,0.499986924,0.815698158,0.785278703,0,1,0,0.539149372,0.060983815,0.029624456,0.013336893,0.150088924,0,0,6.13697E-06,3.67796E-05,4.05233E-06,0.143357923,7.51987E-08,1.1916E-05,0.0037934,0.0037934,1.07574E-05,1.1239E-05,1.81711E-05,1.05667E-05,0.168055724,1.43259E-05,0,0,2.75234E-05,1.69358E-05,0.168055724,0.304911786,0.164250511,6.58955E-07,5.94492E-07,0.016305876,0.363945821,4.36613E-06,2.0077E-05,0.012114656,0.000257181,0.378138175,0.135399536,6.97415E-05,0.000181303
14214,1005757,2012,73,0,1,1,0.203196223,0.234877304,0.593086508,1,0,0.588235294,0,1,1,1,0.778214771,0.79848795,0,0.779178537,0.767208957,0.418584936,0,0.220761458,0.378944542,0.848074379,0.573034731,0,0,0,0.508068671,0.000179377,0.008444018,0.025279183,0.008725056,0,0,0.002758413,0.001273618,0.003072586,0.145205406,0.001273332,0.001725493,0.002223698,0.00114938,0.000661317,0.002272988,0.002285229,0.00261234,0.168455431,0,6.17798E-05,0.000262117,0.003281293,0.002294121,0.168455431,0.307174247,0.166990447,0.00046467,0.000209288,0.016305876,0.366103299,0.00729586,0.003287013,0.012222611,0.000466487,0.379214744,0.137485629,0.003450497,0.01030034
14215,1005757,2013,73,0,1,1,0.194168777,0.231500674,0.602220732,1,0,0.647058824,0,1,1,1,0.806892524,0.794885413,0,0.782402216,0.794733838,0,0,0.297287673,0.383833942,0.849700159,0.557995993,0,0,0,0.506355298,0.003551097,0.007882753,0.024374178,0.011083576,0,0,0.002973863,0.001394949,0.003152541,0.145426776,0.001585527,0.0017494,0.002241109,0.001149755,0.000661317,1.00925E-05,0.002200331,0.002227258,0.168475051,0,9.22871E-05,0.001022606,0.003204953,0.002217286,0.168475051,0.307159415,0.166559192,0.000477765,0.000186103,0.016305876,0.366239253,0.006932121,0.003246304,0.012178176,0.000535531,0.378524365,0.13784268,0.002806079,0.016657224
14216,1005757,2014,73,0,1,1,0.181180528,0.226810559,0.67384192,1,0,0.705882353,0,1,1,1,0.388087744,0.615955061,0,0.780686548,0.777433606,0,0,0.245888548,0.159595269,0.845961016,0.555705443,0,0,0,0.511559808,0.006690733,0.004941653,0.0228852,0.01554931,0,1,0.002991117,0.001548587,0.003118976,0.145435858,0.00151757,0.00181695,0.002272899,0.001156569,0.000991976,1.00925E-05,0.002053211,0.001812561,0.168360826,0,6.37403E-05,0.000958266,0.003272227,0.002169353,0.168360826,0.306403191,0.166399802,0.000512043,0.000203433,0.016305876,0.366242115,0.007370869,0.003262842,0.012149476,0.000354515,0.3790711,0.137828322,0.002685942,0.014203966
14240,1006269,2008,36,0,1,1,0.105529665,0.770980686,0.941645843,1,0,0.470588235,1,1,1,1,0.671670298,0.107741234,0,0.826447771,0.858370196,0.5737647,0,0.360049299,0.013328082,0.892692591,0.590212137,0,0,0,0.504189736,0.007812674,0.044834345,0.099495198,0.015038175,0,0,0.003098135,0.003805516,0.00361287,0.144549221,0.000889195,0.003748055,0.001015099,0.001015099,0,0.000839821,0.000483976,0.00163631,0.162568029,0.002322513,0.008831875,5.50599E-06,0.005414385,0.003466565,0.162568029,0.301373881,0.16461285,0.000763685,0.000999331,0.016305876,0.36111525,0.006710988,0.003774458,0.011946387,0.000280229,0.379875574,0.136729758,0.00057809,0.008232295
14241,1006269,2009,36,0,1,1,0.151723485,0.796053672,0.943421329,1,0,0.529411765,1,1,1,1,0.763558729,0.144104907,0,0.815599406,0.839121537,0.608479116,0,0.336509633,0.011164115,0.894469034,0.588407017,0,0,0,0.515510826,0.014465881,0.005599674,0.020462575,0.027400155,1,0,0.002921646,0.00362818,0.004547355,0.145796355,0.001269452,0.004202444,0.001018642,0.001018642,0,1.00925E-05,0,0.001701193,0.169906442,0.001770553,0.011863291,4.78782E-06,0.006839277,0.003621994,0.169906442,0.307650768,0.165242678,0.000894109,0.001104036,0.016305876,0.361888557,0.005993498,0.004311586,0.012150932,0.000409413,0.378349766,0.135639937,0.000277991,0.017909348
14258,1006837,2014,34,1,0,1,0.029195494,1,0.617288969,0,0,0.176470588,0,1,1,1,0.727296403,0.450248325,0,0.79686395,0,0,0,0,0.346807126,0.855865309,0.590212137,0,0,1,0.506862083,0.002553804,0.00228155,0.194332683,0.015167447,0,0,0.002079142,0.003351247,0.002612072,0.143817379,0.00084864,0.002341691,0.000812433,0.000811343,0.000460453,0.01382727,0.002929612,0.000504746,0.167954435,0.000911463,0,3.88372E-05,0.003099555,0.002521005,0.167953277,0.304995918,0.164370734,0.000695008,0.001236873,0.021906803,0.363752966,0.004783233,0.002379852,0.022202506,0.000307826,0.377269589,0.136607149,0.002054041,0.004776204
14262,1006892,2008,73,1,1,1,0.222293573,0.753486711,0.673346607,1,0,0.470588235,1,1,1,1,0.853171674,0.186837367,0,0.777359236,0.79540454,0.691070491,0,0.388650043,0.16788309,0.86106402,0.584723426,0,0,0,0.50949867,0.00263465,0.007623485,0.038280091,0.002751484,0,0,0.00093529,0.000136795,0.001903814,0.145288738,0.00024593,0.000660085,0.001105903,0.00106137,0,1.00925E-05,0,0.001830033,0.168092288,0,0,0,0.001818898,0.000587664,0.168092288,0.305759989,0.165861147,0.000320383,0.000228736,0.02333427,0.364171481,0.002502481,0.00169933,0.013083625,0.000257181,0.378302784,0.135698249,0.001729231,0.007439093
14263,1006892,2009,73,1,1,1,0.22784779,0.735367742,0.677070119,1,0,0.529411765,1,1,1,1,0.711589476,0.178168383,0,0.787285787,0.780065145,0.659229351,0.542668103,0.278882776,0.146504995,0.859625134,0.590212137,0,0,0,0.504964118,0.006288779,0.007767363,0.0298071,0.011689739,0,0,0.002924855,0.000300589,0.002980892,0.145681056,0.002736158,0.000660384,0.001237595,0.001176775,0,0.004116749,0.002395681,0.001735442,0.168276538,0,0,0.002297156,0.001888651,0.00180879,0.168276538,0.306628917,0.165788298,0.000341298,0.000216788,0.016305876,0.364254101,0.002163683,0.001679699,0.014109703,0.000602299,0.378626192,0.138542008,0.000487703,0.014430595
14264,1006892,2010,73,1,1,1,0.226507246,0.728804058,0.683465011,1,0,0.588235294,1,1,1,1,0.748796228,0.172531345,0,0.781911134,0.784394772,0.768892329,0.558124932,0.496250408,0.187220905,0.850838773,0.560248682,0,0,0,0.510673045,0.004945685,0.003877595,0.029853493,0.022403758,0,0,0.002377633,0.00088154,0.004039729,0.146873988,0.00155271,0.001166069,0.001495628,0.001428505,0,1.00925E-05,0.002399597,0.002709016,0.168208116,0,0,0.000278132,0.002997241,0.00215796,0.168208116,0.30607808,0.166820346,0.000374115,0.000251847,0.016305876,0.364338161,0.003207627,0.002682073,0.014185606,0.000288637,0.378352197,0.137099798,0.004071668,0.015864023
14324,1008817,2005,73,1,0,1,0.29188333,0.398783724,0.889153293,1,0,0.294117647,1,1,1,1,0.800596413,0.222118336,0,0.802903688,0.69660827,0.555741644,0,0.060981676,0.013061933,0.893124963,0.590212137,0,0,0,0.508954609,0.001564,0.000485178,0.00229819,0.007711383,0,0,0.001526102,0.000225526,0.00103823,0.144509833,0.001177334,0.000984593,0.004445896,0.004208885,0,1.00925E-05,0,0.000357275,0.168271451,0.00035654,0,0.000691098,0.000978893,0.000365422,0.168271451,0.30541044,0.164880764,9.91886E-05,0.000109137,0.016400197,0.363032847,0.001886606,0.001451155,0.012991113,0.000662044,0.37811493,0.137046466,4.68195E-05,0.003223796
14325,1008817,2006,73,1,1,1,0.240487997,0.299585572,0.870101472,1,0,0.352941176,1,1,1,1,0.790193893,0.201712555,0,0.839857099,0,0.597043553,0.501834594,0.01091071,0.029928409,0.913857674,0.69503311,0,0,1,0.507820007,0.000668719,0.00529289,0.044148336,0.007702495,0,0,0.001611501,0.000410343,0.001240959,0.14457637,0.000958332,0.001377795,0.004490259,0.00420098,0,1.00925E-05,0,0.000638961,0.168056231,0.000723723,0,0.000418216,0.001684582,0.000560353,0.168092383,0.305251676,0.164487058,0.000140784,0.000146622,0.016373348,0.362887976,0.002368451,0.001834957,0.012748543,0.000743946,0.378306506,0.136757267,4.68195E-05,0.003110482
14326,1008817,2007,73,1,1,1,0.241005258,0.266295981,0.857880052,1,0,0.411764706,1,1,1,1,0.841596159,0.193876037,0,0.813726539,0,0,0.593753209,0.008552537,0.020859086,0.892997116,0.560248682,0,0,0,0.505783436,0.004676455,0.009595537,0.030280976,0.004585704,0,0,0.001972825,0.000303599,0.00147873,0.144834745,0.001329739,0.001877102,0.004490259,0.004283368,0,1.00925E-05,0,0.000813127,0.168188258,0.000706837,0,0.00046382,0.001955104,0.000647074,0.168188258,0.305955436,0.164883949,0.000208639,0.000185322,0.01634664,0.362967332,0.002588673,0.002460208,0.013558858,0.000366681,0.378478446,0.137122808,4.68195E-05,0.004991501
14327,1008817,2008,73,1,1,1,0.222183965,0.217032675,0.858455816,1,0,0.470588235,1,1,1,1,0.828855753,0.188529112,0,0.809768826,0.700256547,0.696542361,0.471745214,0.134378688,0.021474151,0.888619869,0.546137685,0,0,0,0.515858131,0.015149336,0.004543535,0.010885763,0.0012738,0,0,0.002039349,0.000291604,0.001640772,0.145066902,0.001302306,0.002209217,0.004490293,0.004311785,0,1.00925E-05,0,0.000930843,0.168563347,0.00092399,0.000825659,3.05942E-05,0.001982581,0.000662806,0.168563347,0.306427981,0.165719314,0.000231653,0.000171962,0.016305876,0.363057935,0.00299978,0.002986494,0.012847319,0.000915269,0.37848908,0.137203178,4.68195E-05,0.002515581
14349,1009356,2011,28,1,1,1,0.18972969,0.775892901,0.64501519,1,1,0,1,1,1,1,1,0.270909,0,0.723824516,0.738606893,0,0.447865512,0.324937028,0.092556327,0.790991139,0.557995993,0,0,0,0.505703882,0.00483301,0.00220036,0.010925636,0.030979315,0,0,0.003547647,0.000883629,0.004763274,0.146456264,0.002201984,0.00045622,0.00201725,0.00201725,8.28851E-06,1.00925E-05,0.002994342,0.000716219,0.168761153,0.001041221,0,0,0.003264463,0.003365691,0.168761153,0.307027745,0.166969552,0.000119715,0.000156797,0.016305876,0.363489892,0.00474956,0.002349747,0.012732517,0.001349114,0.378088875,0.138639756,0.005268653,0.027110482
14350,1009356,2012,28,1,1,1,0.194176454,0.812412962,0.652531975,1,0,0.058823529,1,1,1,1,1,0.192179948,0,0.74888295,0.617008096,0,0.445461556,0.039574004,0.093319712,0.801178719,0.557995993,0,0,0,0.496036678,0.023856954,0.001133058,0.010927767,0.047821102,0,0,0.007435556,0.001300242,0.006801465,0.146517204,0.005647528,0.000589401,0.002075617,0.002075617,2.20439E-06,0.01041941,0.007543065,0.002426496,0.168577395,0.001915759,0,0,0.004043579,0.00579495,0.168577395,0.306472528,0.168299588,0.0001246,0.000147976,0.016305876,0.363722411,0.00842565,0.003194221,0.027611597,0.001098659,0.379945383,0.143820676,0.009072246,0.022930142
14358,1009626,2009,35,0,1,1,0.096646673,0.038801507,0.750150585,1,1,0,1,1,1,0,0.187606462,0.17975637,0,0.799589666,0.659819758,0.757882027,0,0.285470387,0.087622825,0.821843162,0.518789365,0,0,0,0.497977659,0.020037327,0.004775007,0.068180295,0.024862393,0,0,0.005538126,0.007575298,0.013280543,0.153272437,0.00264234,0.003952383,0.014787181,0.014787181,0.009906269,1.00925E-05,0.007568628,0.009019935,0.167459662,0.0015268,0,0.000137091,0.013291754,0.008359448,0.167459662,0.306963951,0.169561559,0.00220418,0.002348288,0.016305876,0.363590522,0.009354787,0.00846788,0.033166521,0.000623368,0.378539747,0.135657061,0.016365516,0.004322946
14390,1010086,2009,28,1,0,1,0.293786217,0.368367445,1,1,0,0.529411765,1,1,1,1,0.966491812,0.144104907,0,0.706461284,0,0.689590247,0.458602772,0.373837769,0.000797451,0.8628022,0.57704339,0,0,1,0.481681802,0.052105696,0.038372493,0.052896766,0.041236287,0,0,0.000146931,0.000144527,9.40126E-05,0.14341332,0.000146668,0.000128772,0.001467212,0.001467212,0,1.00925E-05,0,3.16074E-05,0.167913522,0,0,3.98905E-05,0.00013991,8.27256E-05,0.167913522,0.304782438,0.16408276,1.65755E-05,6.50226E-06,0.016305876,0.36363866,7.55748E-05,6.83918E-05,0.015732226,0.000257181,0.378138175,0.13553789,4.68195E-05,0.003286119
14391,1010086,2010,28,1,0,1,0.314054716,0.394657309,0.999052832,1,0,0.588235294,1,1,1,1,0.941992637,0.144155708,0,0.709560804,0.662540175,0.612082907,0.533782759,0.249227975,0.000699561,0.875615255,0.57704339,0,0,0,0.489513261,0.036694287,0.058467219,0.065789304,0.015628022,0,0,0.000154538,0.000120537,9.80649E-05,0.143440895,0.000160474,0.000159107,0.001670184,0.001670184,0,1.00925E-05,0,3.85592E-05,0.167843719,0,0,0.000119695,6.60654E-05,6.5975E-05,0.167843719,0.304741023,0.164070959,1.81024E-05,6.10416E-06,0.016305876,0.363537524,9.42958E-05,9.17998E-05,0.013869027,0.000257181,0.378138175,0.135592138,4.68195E-05,0.007932011
14392,1010086,2011,28,1,0,1,0.313812958,0.379007416,0.994714961,1,0,0.647058824,1,1,1,1,0.955129582,0.129880035,0,0.721117764,0,0.643992485,0.470555295,0.170595312,0.000809655,0.878264393,0.56246474,0,0,0,0.507690856,0.000922873,0.012060777,0.019206204,0.38373892,0,0,0.000331427,9.5209E-05,0.000327883,0.143607025,0.000370466,0.000209985,0.001759387,0.001759387,0,1.00925E-05,0,3.59175E-05,0.168175385,0,0,0,0.000107288,0.000214702,0.168175385,0.305381411,0.163786305,1.87933E-05,4.34723E-06,0.016305876,0.363586278,8.28308E-05,6.36877E-05,0.012521416,0.000257181,0.376769684,0.135824476,4.68195E-05,0.001427762
