,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
3894,98246,2014,59,0,0,0,0.11834094314993664,0.21331251351566066,0.9898393385630531,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,0.0,0.009875825463819817,0.11591821110772578,0.0,0.8240475953495485,0.8492118552145369,0.6848721090895262,0.713836992083125,0.3807185896005356,0.0074665199952353165,0.8599154038908842,0.5303950609023684,0.0,0.0,0.0,0.5022821045790471,0.011566672915023559,0.002299726492198748,0.008727530062139782,0.008814195483505398,0.0,0.0,0.022592207743461098,0.0049323088548510596,0.018794539401527113,0.15927583634364695,0.0055005223001468,0.007576675227296376,0.004406473490321568,0.004406473490321568,0.010317123710431178,0.00827776090328498,0.007765922810228612,0.008841274035142732,0.17191027564148353,0.04998438326597118,0.004508774446516521,1.1969549466158094e-05,0.010197793171850543,0.010273159375303133,0.17191027564148353,0.3157535670930171,0.18270199577685445,0.00658138961057811,0.00477455466145778,0.016305875737981444,0.36993266557366467,0.006714599824098505,0.018417534462742913,0.01819667832167832,0.004199869431035847,0.38776094800410194,0.16219380878524847,0.010272807906246626,0.06054390934844193
3905,98338,2013,73,0,0,0,0.0009672915654327641,0.0037946466787282316,0.4542765924797419,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.08677372195006013,0.11153547187640084,0.0,0.6100551670860224,0.0,0.0,0.0,0.0,0.08339290332952758,0.8031520705983941,0.5709853004096328,0.0,0.0,0.0,0.5194639669811227,0.022245206676517908,0.004092275570958093,0.04772895526092289,0.0002211786883440978,1.0,0.0,8.350901777280092e-05,3.882753386229057e-05,4.9201143682435116e-05,0.14342278265161884,3.282423607437237e-05,0.00020847734292297928,0.00010606883414166667,6.681689166457062e-05,0.0,1.0092512282165043e-05,0.0,1.0334979870193579e-05,0.16806681111455035,0.0,0.0,1.2089244960819674e-05,7.195437568769662e-05,2.0471961833878603e-05,0.16806681111455035,0.3049406921304034,0.1642776547919079,8.128075242753676e-07,1.8047092294953186e-07,0.016305875737981444,0.3640386305665075,0.00027641663525568543,0.0002231082995026916,0.011946386946386946,0.00025718129302840866,0.37813882031220325,0.13548571013940663,4.681946285070704e-05,0.0019042492917847027
3906,98338,2014,73,0,0,0,0.0009866002261931302,0.004050800418854616,0.5104686348814814,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.043281813657170494,0.11591821110772578,0.0,0.6101365134061053,0.0,0.0,0.0,0.0,0.04328649553993944,0.8120353851342423,0.5602486822448296,0.0,0.0,0.0,0.5134574622509238,0.01042509721910879,0.0033738151755606095,0.029917334118687126,0.003655394471622575,0.0,0.0,8.717493165510382e-05,4.7186529311653446e-05,5.0971543189663276e-05,0.14342386524265746,3.722336049671093e-05,0.0002424689711710294,0.00010606883414166667,6.681689166457062e-05,0.0,1.0092512282165043e-05,0.0,1.0520360675040101e-05,0.16806902545298696,0.0,0.0,1.0150177947302063e-05,7.668107923814838e-05,2.1816770870995335e-05,0.16806902545298696,0.30494403490561056,0.16428465363394862,8.534479004891359e-07,2.070107645597571e-07,0.016305875737981444,0.3640393229605766,0.000275065963060686,0.00025721107469799885,0.011946386946386946,0.00025757695655614465,0.3781439477382354,0.13548825882288917,4.681946285070704e-05,0.001954674220963173
3918,98362,2013,35,0,0,0,0.2680032598710219,0.718370073755208,0.8064547724000337,1.0,0.0,0.7647058823529411,0.0,1.0,1.0,1.0,0.83984441715412,0.25072712112301465,0.0,0.8344535873736292,0.707648925787672,0.8057642759942327,0.647837412943736,0.3718850937007506,0.09195941168479368,0.8583965449424676,0.5579959934145302,0.0,0.0,0.0,0.5046834678375309,0.0068410666203057285,0.003399478885586278,0.015951842961265186,0.025500086856782903,0.0,0.0,0.01212066236682911,0.0092993824374162,0.01624522578487188,0.15816262424555183,0.0031102787249138613,0.01520103426096414,0.003351884192050214,0.003172933495965398,0.011872850718631514,3.8755850602215234e-05,0.0018179898277045459,0.009028369612434084,0.17015246394755432,0.0171382017478892,0.0,0.00023141128967905648,0.01518899065507462,0.008065767775729945,0.17015246394755432,0.3124967012086771,0.1755159730263606,0.011838251302669201,0.008270345442578398,0.016305875737981444,0.3710094962025952,0.01780060309084056,0.01881295425688162,0.013854895104895104,0.010851072248160162,0.3839910364996772,0.14409041023827016,0.006078076656466093,0.03120113314447592
3919,98362,2014,35,0,0,0,0.2613930804711292,0.7637056667945304,0.8156326657551468,1.0,0.0,0.8235294117647058,0.0,1.0,1.0,1.0,0.8369023808345424,0.25337832009541583,0.0,0.846465013011431,0.7349024461990816,0.8520136628443776,0.0,0.4857069540672312,0.12623014499021254,0.8784734296206549,0.5624647403609454,0.0,0.0,0.0,0.5073282774783324,0.0016363858862492515,0.004083518386354919,0.019618806181117946,0.03166477168329071,0.0,0.0,0.009270508160724675,0.00601429722581659,0.010888678915153889,0.1522145437411654,0.0022116541634276078,0.01015900907557568,0.003351884192050214,0.0030185493367955,0.0003527025835464245,0.005232854473546047,0.004594252125094595,0.006358886022644172,0.16923260077620894,0.012389698880589118,0.0,0.00012208940455481256,0.00827250608272506,0.006227127223344121,0.16942308150194052,0.31033269410088143,0.17266364689053879,0.00628213129744401,0.0041428692753561645,0.016305875737981444,0.3680411705406055,0.014942203794446537,0.013333466053901346,0.014393939393939393,0.008190235024135475,0.3802157317026853,0.144006058792051,0.00497261711693551,0.024181303116147308
3938,98677,2013,20,0,0,0,0.21483490176073838,0.6111482933493037,0.8554533155170152,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.9363723712488178,0.17853722882623224,0.0,0.7301595915979352,0.7104701836926531,0.0,0.44166106804150723,0.2112232856955553,0.006325510621315549,0.8305429938105362,0.5579959934145302,0.0,0.0,0.0,0.5058816506219996,0.00448318091163426,0.0050144032640363784,0.018280448755016908,0.019922432582782125,0.0,0.0,0.0015020925737092667,0.0003825494267400921,0.00322302681438024,0.14718921784199782,0.0009163940162041786,0.0016543703576762116,0.0020193625198329642,0.002016772981961211,0.0,1.0092512282165043e-05,6.59967265623625e-05,0.0009388147409439972,0.16855043374048587,0.0013089277778953383,0.007102376512217281,0.0002678944764519064,0.0009317185054318347,0.000917574229049639,0.16855043374048587,0.3068634036489031,0.16585046999523193,0.001383325834216294,0.0010452238901038238,0.016305875737981444,0.36422249527342393,0.0014240796582485238,0.0023622874991125068,0.011946386946386946,0.00028952678642082773,0.3790358160203578,0.13703926423770782,6.177568015023845e-05,0.01843626062322946
3939,98677,2014,20,0,0,0,0.19488275397277238,0.5862170609151842,0.8656454291674949,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9444141582511294,0.1669297124878083,0.0,0.730900620264124,0.7042095118135879,0.0,0.44166106804150723,0.1922609223204516,0.005289606146579552,0.8279951529209313,0.5557054425000038,0.0,0.0,0.0,0.5031206640293702,0.009916484505193472,0.002545723450711341,0.011764353029613362,0.04729543383237439,0.0,0.0,0.001655422862540741,0.0004865353301301663,0.0033027564659588323,0.14724813771904238,0.0010495182891078702,0.0016010096707674973,0.002050198464226863,0.0020475407806216433,5.466890044969579e-06,1.0092512282165043e-05,7.210362366026645e-05,0.0009716271434018314,0.1685698707112074,0.0014892820111306263,0.007821881126571988,0.0003147991509599579,0.0009989461775690796,0.0009667192832388293,0.1685698707112074,0.3064932352785939,0.16605954975819087,0.0014172141022105462,0.0010089439266226458,0.016305875737981444,0.36416279153198466,0.001470976253298153,0.0023629025879068335,0.011946386946386946,0.0003630212866977922,0.3792181245015002,0.13722222524557154,6.29136532056376e-05,0.017365439093484418
3946,98752,2014,36,0,0,0,0.00029168927645698863,0.3976439354351643,0.28881920045736836,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29913978097752614,0.0,0.6327885997831079,0.0,0.0,0.0,0.09333333333333334,1.0,0.868906167151235,0.5667915981000623,0.0,0.0,0.0,0.5114269402610624,0.006429263826159156,0.0019232541924199635,0.023302132704106193,0.013146598589821073,0.0,0.0,3.401918036171184e-05,3.0343153481187243e-05,2.7114684256195248e-05,0.14340361013260336,1.4287754534091063e-05,4.7833067034068144e-05,0.0002038579616670709,0.00019131914670910964,5.378714399082973e-06,1.2687298698506427e-05,4.91895601978142e-06,2.5304479861550205e-05,0.16806844607411286,3.5465645301225216e-05,0.0,0.0,2.3153098702868568e-05,9.052108043280805e-06,0.16806844607411286,0.3049363641161878,0.16428805939649888,1.2003425403138017e-05,6.8313552304719845e-06,0.016305875737981444,0.36395184453062496,4.978640532730242e-05,6.730890686649047e-05,0.011946386946386946,0.00025718129302840866,0.37814444149037185,0.13544251857092324,5.1371355072303564e-05,0.00039660056657223796
3956,99106,2013,39,0,0,0,0.05889227501429407,0.2049507034095931,0.5402679709764613,0.0,0.0,0.17647058823529413,1.0,0.0,0.0,1.0,0.3666654188315905,0.11153547187640084,0.0,0.6643648181926489,0.0,0.0,0.0,0.0,0.0660407839854283,0.8705745695908532,0.663369845865473,0.0,1.0,0.0,0.5230105353999189,0.029224444817727596,0.006377371028554026,0.044203609018533575,0.025219308384647053,0.0,0.0,4.096940275631682e-05,6.04355370988936e-05,6.713006656096292e-05,0.14338161614575154,4.7375186086723e-07,6.671951621872828e-05,3.577651007026984e-05,3.5265417069265986e-05,0.00010924962525350499,3.8559733024235943e-05,3.467028035409444e-06,0.00017356277853755586,0.16804765192822052,5.338891592779906e-05,1.2002103954478075e-05,0.0,0.0001938258403459017,7.497420612174712e-05,0.16805265998396787,0.30488970601171733,0.16427850623254547,0.00010365618241723152,5.7708231597273826e-05,0.016305875737981444,0.363907595885816,7.494660133182561e-05,9.912459133359728e-05,0.011950320512820512,0.0003365118303394793,0.37812412169091114,0.1353527069558198,0.00010095446677183705,0.00258356940509915
3978,99359,2013,37,0,0,0,0.0007831203855717396,0.09117868138372881,0.37182522946144353,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.17423508884418287,0.0,0.6883914010990998,0.0,0.5552073080966987,0.45347839643177623,0.0756578947368421,1.0,0.8347932944979584,0.5730347310795124,0.0,0.0,0.0,0.5111629225534093,0.005909707388042521,0.0053252853596135845,0.19718824912613192,0.05012722919216695,0.0,0.0,0.00034780514353992156,0.0003110382206707927,0.0002894748309031752,0.14365637550763985,4.5337301097913166e-05,0.0002675945160557854,0.00034577145161247456,0.0003306090259160269,0.0,1.0092512282165043e-05,0.0,8.76387754911931e-05,0.16811226457772804,0.00040013119749455106,0.00021575096829723136,0.0,0.0002462380088955011,0.00012922953465198107,0.16811226457772804,0.30494855644891716,0.16446604454737415,5.738130832982568e-05,3.361005541518928e-05,0.016305875737981444,0.3638285409857826,0.0007598630481216233,0.00038745396109105093,0.01207925407925408,0.00029259317876078185,0.3782638915264537,0.13576689976689976,5.4785274238500945e-05,0.005218130311614731
3990,100378,2013,35,0,0,0,0.3934006689724021,0.5918567171290169,0.7162862148894354,1.0,0.0,0.7058823529411765,0.0,1.0,1.0,0.0,0.047275146013653985,0.29461448156647374,0.0,0.7527464301045268,0.7288038646926012,0.0,0.0,0.1928888888888889,0.04762257674103358,0.8582118205843519,0.5902121366930065,0.0,0.0,0.0,0.4954767467824981,0.024958833192133267,0.006564313100511938,0.03449718391473251,0.02784458333743296,0.0,0.0,0.001179047988439234,0.0008631080751239639,0.0010356002707680933,0.14417254145257916,0.00015590196157935576,0.0009706172126421036,0.00044628640847656605,0.0003820249818170147,0.00016228727625429857,1.0092512282165043e-05,0.0002065433554495697,0.0005118827473824579,0.1680983039278713,0.0021747889201599764,0.0,0.0,0.0009841306739814342,0.0006256492561662801,0.1680983039278713,0.30536209292915073,0.16466800626660308,0.0005396809730467219,0.00033076604598823755,0.016305875737981444,0.36454444057788,0.0014553021736399047,0.0012442943096441974,0.01197392191142191,0.0005085265490227111,0.3783275475711193,0.13654022112776976,0.0002801039392075286,0.014668555240793201
3991,100378,2014,35,0,0,0,0.37274770745345104,0.519159752300085,0.7344246690800921,1.0,0.0,0.7647058823529411,0.0,1.0,1.0,0.0,0.05361626386358396,0.27094427227047435,0.0,0.7716724648218011,0.7300747794845349,0.5826466502972546,0.6130084776340626,0.1838033997580696,0.04927021456537739,0.8767378199139854,0.5937521947217687,0.0,0.0,0.0,0.508656946574875,0.000978235309948683,0.007533459450448873,0.0351976389575769,0.02517616222838469,0.0,0.0,0.0011266554478858437,0.0009241287419043129,0.0009685826681102534,0.14422347371491395,0.0001862296005456659,0.0008789661904001054,0.00044628640847656605,0.00038369455228696065,0.00015889251388766424,0.0010727933234817944,0.00013023354041639536,0.0005034942659631528,0.1680964149940078,0.002064858116257909,0.0,0.0,0.0008830412075565266,0.0005056217426961438,0.1680964149940078,0.30538448952303876,0.1646509774538519,0.000555945832184275,0.0003198953268646893,0.016305875737981444,0.3645786692401244,0.0012633182560623194,0.001151714782875583,0.011946386946386946,0.00044640737516815697,0.3782986820616051,0.13652342339890977,0.00019898271711550492,0.01125212464589235
4031,100625,2013,38,0,0,0,0.0005612777737724838,0.017509085408784642,0.5082568954104267,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,1.0,0.7215040766813874,0.07320401695946988,0.0,0.6178579780551031,0.0,0.46973235402431335,0.0,0.05474452554744526,0.05060066141840148,0.8376117361425892,0.6054648219235905,0.0,0.0,0.0,0.5007050952200562,0.014670045687696332,0.004847913661409165,0.011159751068088905,0.017898250509499593,0.0,1.0,5.525145291552759e-05,2.8796739323055112e-05,3.445023303409555e-05,0.14342009580650228,2.579315686943808e-05,4.0245650014414105e-05,0.00034423817260946304,0.00034423817260946304,0.0,1.0092512282165043e-05,0.0,1.9140568100403355e-05,0.16807823202139732,5.8001989123304485e-05,0.0,0.0,1.6287755513196026e-05,5.008862512015097e-06,0.16807823202139732,0.3049641795246222,0.1643182514815067,5.831893986675762e-06,2.0754156139196163e-06,0.016305875737981444,0.3639959389114705,6.103153662520417e-05,8.802700336835185e-05,0.01195556526806527,0.00025718129302840866,0.3781711800676061,0.13547732034502463,4.681946285070704e-05,0.0011331444759206798
4062,101295,2013,28,0,0,0,0.000127830535480287,0.0004410128550782876,0.3835893832908345,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4464432147619544,0.11153547187640084,0.0,0.6214784763135811,0.0,0.0,0.0,0.0,0.24083911372954014,0.8367559793998052,0.5988956191416104,0.0,0.0,0.0,0.5099493277248892,0.00352149255189468,0.0005697374692187106,0.0006921611698673864,0.004664524677688336,0.0,0.0,8.950209882953501e-05,1.609106624002354e-05,5.677613173795233e-05,0.1434530503264601,7.899624283190874e-05,3.028498845812074e-05,0.00015656482264084752,0.00015656482264084752,0.0,1.0092512282165043e-05,0.0,1.8399044881017273e-05,0.16811434399231726,3.4090187697060755e-05,0.0,7.072407794570612e-05,1.929424891905714e-05,6.239032090230073e-06,0.16811434399231726,0.30503360368760885,0.16440451944690415,2.049436114780034e-05,7.086137709930147e-06,0.016305875737981444,0.364026275099285,5.779620555346149e-05,7.534404569378564e-05,0.011946386946386946,0.00027023818944369707,0.37824182460404876,0.13552521926840994,4.681946285070704e-05,0.0159643059490085
4063,101295,2014,28,0,0,0,0.0006081389182683284,0.0010253762555437794,0.35718222868319016,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,1.0,1.0,0.11591821110772578,0.0,0.6214784763135811,0.0,0.0,0.0,0.0,0.35205092367072566,0.8353677819542428,0.5972026213291485,0.0,0.0,0.0,0.49833184414914516,0.019340330435337477,0.002460407246088611,0.003943535061314575,0.011705314398674819,0.0,0.0,9.17291727921627e-05,5.893091791800828e-06,5.782095767664436e-05,0.1434558605757365,8.588444449150212e-05,2.887198751806713e-05,0.00015656482264084752,0.00015656482264084752,0.0,1.0092512282165043e-05,0.0,1.79819380701126e-05,0.1680996372929514,2.617601625156062e-05,0.0,7.492937965814967e-05,1.510995397275559e-05,5.299870369227241e-06,0.1680996372929514,0.30501030982248106,0.16437354403650978,2.0265033310594073e-05,6.412025733030425e-06,0.016305875737981444,0.3640280724538374,5.0037693177534865e-05,6.68237664089934e-05,0.011946386946386946,0.00025718129302840866,0.3782029321280717,0.13553089711844576,4.681946285070704e-05,0.011235070821529745
4077,101778,2013,13,0,0,0,0.25308323631285395,0.3401360622610633,0.8649588322846178,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.977945099327155,0.1551775019471283,0.0,0.8693818057100682,0.7720628453414496,0.7327578899495958,0.5018345936288016,0.1115263342286582,0.061184094370785216,0.867132169296362,0.5579959934145302,0.0,0.0,0.0,0.5011115110561752,0.01387026613470643,0.008935455326443438,0.02817085889384325,0.007652616035923874,0.0,0.0,0.018611081569711793,0.09219971980647254,0.12922464892841729,0.25187910879759473,0.001985306052124375,0.025845309652339776,0.026236073311997815,0.02374875404044572,0.008949828057490521,1.0092512282165043e-05,0.05626440928529945,0.16064206085616178,0.18071065184091684,0.007702562583320989,0.0,0.0,0.06715018519379484,0.071764301272498,0.18198052334579395,0.397649501222752,0.3041175669232341,0.14526031612406926,0.14939276842395804,0.016305875737981444,0.41737729736710877,0.06703103404950371,0.06282125800758437,0.011946386946386946,0.1431906306876632,0.5048805499639181,0.12308962114409586,0.04849195810698508,0.019999999999999997
4078,101778,2014,13,0,0,0,0.2521003216587649,0.31373613688521357,0.8682325139678343,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9762439573411554,0.14739877557461634,0.0,0.8755487441556679,0.7783119608185926,0.5439426895331106,0.5018345936288016,0.05777531820697288,0.06417684853147392,0.8718899358240298,0.5624647403609454,0.0,0.0,0.0,0.5038142990983016,0.008551490585011364,0.009518121327866743,0.032611239553741754,0.025405572477537972,0.0,0.0,0.028733007613339922,0.10636821709314262,0.13064314525490542,0.26128026206556126,0.018032710355150864,0.026457278369334824,0.026236073311997815,0.022999150972306735,0.04708579490344767,1.0092512282165043e-05,0.046840076732194084,0.1478507853217518,0.17575815297189615,0.007554436379795586,0.0,0.0,0.06786306507353511,0.0660984664767767,0.192242672444582,0.40146730238040784,0.23899938696274095,0.1478264655935672,0.15414340007218838,0.016305875737981444,0.42626003164205023,0.05430958663148637,0.04698921897051488,0.011946386946386946,0.028448207644219358,0.3930267005963007,0.13734773656952645,0.04637857957552955,0.016028328611898016
4104,101830,2014,48,0,0,0,0.18293830576641512,1.0,0.7270874460560695,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.585789882831358,0.29913978097752614,0.0,0.8970629683803054,0.7239652267682452,0.751546596125975,0.9966470412240487,0.6470588235294118,0.7682806157130033,0.8406700789066739,0.5510055087783883,0.0,0.0,0.0,0.5134254838470712,0.01036216740371878,0.006350518714977644,0.09697744460770377,0.01635830851468972,1.0,0.0,0.06116320823767133,0.15823578385643927,0.3012218633499073,0.26515066526060715,0.03140304065073713,0.09438083060036231,0.13516702825928606,0.1351329553925525,0.057314169826293976,0.029126009858438415,0.28625860157336197,0.24791007473766186,0.14151924252164735,0.02875764437014622,0.024482379381246117,0.0013246301409214956,0.16954143226866272,0.270372754609829,0.14151924252164735,0.34803567972694804,0.26644983311763504,0.07280142821893551,0.10467844327905051,0.016305875737981444,0.34320144362369637,0.10956150270134439,0.14958776250868935,0.017045454545454544,0.0237991611933212,0.3563371187663793,0.12485828050030384,0.33347292469479567,0.002351274787535411
4144,102198,2013,38,0,0,0,0.0017094950927905488,0.005168834135614885,0.29817286736390236,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,1.0,1.0,0.11153547187640084,0.0,0.6390542902253581,0.0,0.5115738488179187,0.0,0.0768690456967544,1.0,0.8344837454408114,0.6355547977219956,0.0,1.0,0.0,0.5116004987852275,0.0067708070105978475,0.022039920196753087,0.02895654549309748,0.25582335695022224,0.0,0.0,2.8420216326454013e-05,0.00020375051407822014,1.656121670183721e-05,0.14333951289012542,4.887916024820627e-07,1.0090020797284188e-05,0.0006798218370685941,0.0006798218370685941,0.00010973459130588131,3.346067599677439e-05,0.0,1.0103253864135429e-05,0.16804628681635278,9.052627124023953e-05,0.0,0.0,0.00016287755513196025,4.6340796656055164e-05,0.16804628681635278,0.30490392160312463,0.16423281792793407,5.167133547179122e-07,4.246374657636043e-08,0.016314450379533316,0.3637892897758867,4.4917703229048875e-06,1.1552407144148921e-05,0.011946386946386946,0.00025718129302840866,0.37813817463633254,0.13535262532538797,8.095865451268093e-05,0.0001813031161473088
4145,102198,2014,38,0,0,0,0.001354764484201117,0.0045355910937827084,0.2842789672348495,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,1.0,1.0,0.11591821110772578,0.0,0.6297472582223932,0.0,0.0,0.0,0.0,1.0,0.8316941133123902,0.7046571946742615,0.0,1.0,0.0,0.5133821964691253,0.010276982829922796,0.04824697493000664,0.0906863411684476,0.12799170522962458,0.0,0.0,2.7394260905468216e-05,0.00023104263422038993,1.606782667523264e-05,0.1433294498418183,1.052781913038289e-07,1.2224448273632766e-05,0.000882759831333858,0.000882759831333858,0.00011185080680715985,1.7152745089419512e-05,5.015751218739551e-07,1.042767027261684e-05,0.16804042159733962,8.714052944537317e-05,0.0,0.0,0.00018768887442465945,5.365126676602086e-05,0.16804042159733962,0.3049127887542004,0.16423773925481916,6.270229472981407e-07,1.9108685959362193e-07,0.016314450379533316,0.3637770526972875,6.282196255811031e-08,1.3211414244339786e-05,0.01206745337995338,0.00025718129302840866,0.37813817463633254,0.1353366166907023,0.00020353460933710145,8.844192634560906e-05
4155,102741,2014,28,0,0,0,0.24116195997735926,0.16989850577509102,0.7438241551177868,1.0,0.0,0.11764705882352941,1.0,1.0,1.0,0.0,0.11259122156993082,0.18136217071645214,0.0,0.8181641450586653,0.706418790339846,0.5418648082118527,0.0,0.05232291622776741,0.07807912577824692,0.8445057080516448,0.5410895313719853,0.0,0.0,0.0,0.5108142132478212,0.005223487640283706,3.841269936012216e-05,0.00020115850979467227,0.010903499732820867,0.0,0.0,0.009867044935596274,0.025113556953179596,0.014634637483981647,0.1490446891337028,0.0009856971455653276,0.014202963037099444,0.004035658481659905,0.002801198519901927,0.02673291596860947,0.0020135693450484527,0.008359893349289875,0.0046862877109164315,0.17080883671833458,0.01028973485409569,0.0,2.2885778579294276e-05,0.026414074728408263,0.013328424412913695,0.17080883671833458,0.31103826597934514,0.1762304679517744,0.004730983932536975,0.0034241809804879085,0.016305875737981444,0.37074771743146917,0.02639926498303807,0.019597946170001695,0.015476835664335664,0.002830675793305373,0.38370165976679704,0.1342533627202888,0.010667359421311438,0.0489971671388102
4174,103145,2013,35,0,0,0,0.2680032598710219,0.03787009895949484,0.9232583069140315,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.7637899696722027,0.11153547187640084,0.0,0.7892156486678186,0.662540174846565,0.0,0.0,0.03867102396514161,0.00549320125368443,0.8489872034661993,0.5579959934145302,0.0,0.0,0.0,0.49687214012648423,0.02221285981777935,0.004126331426047029,0.7711145384765347,0.003217051192280819,0.0,0.0,0.0038388436731706405,0.0014943794114598485,0.0034391026230903,0.14774972514528034,0.003722960198948108,0.0010765425295918966,0.00135150025898786,0.00135150025898786,1.2785468653557887e-05,1.0092512282165043e-05,1.6252793861424473e-05,0.0008635037889750978,0.16773206504916785,0.0012638550902511797,0.0018176254004686082,0.0022684370960277056,0.0019866257535605253,0.0007395964691046658,0.16773206504916785,0.30494426362180893,0.163427729718684,0.0005245540444431542,0.00047314698825877405,0.016305875737981444,0.364186655808397,0.000748303807010931,0.0014455712885595212,0.012266754079254078,0.0008654150510405951,0.3770387405522428,0.13980981923394376,0.00014403487529766123,0.018645892351274784
4175,103145,2014,35,0,0,0,0.2613930804711292,0.033717636725522936,0.6190513096771498,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.5534996057176854,0.11591821110772578,0.0,0.7829663365317886,0.7386068934572911,0.0,0.0,0.1398143091206991,0.24769729836091844,0.8400930003384098,0.5485933295012155,0.0,0.0,0.0,0.5057082684079554,0.0048243771380633346,0.010671483210657683,0.10623889552393756,0.05029847860702412,0.0,0.0,0.0034761246410719986,0.0007569488329170554,0.00337193627785091,0.14751807310013687,0.0029472629655506897,0.001204309656847448,0.0013751468285009719,0.0013751468285009719,1.3843576404197162e-05,1.0092512282165043e-05,1.3489730909346896e-05,0.0011484340860242015,0.16753621117963127,0.001300780836701441,0.0009276526562425285,0.0009664294035972486,0.0026098842345064857,0.0008400559087822644,0.16753621117963127,0.3056716163197804,0.16400100469995232,0.0004950636457320348,0.00041801312129769206,0.016305875737981444,0.36393519837269456,0.0018873288101520292,0.0017103366932385456,0.013702797202797202,0.0007953826066313208,0.37770466026054916,0.13891915866234933,0.00016305528208076096,0.019762039660056657
4195,104777,2013,48,0,0,0,0.4133236701495831,0.02344005504216159,0.8120641431301655,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7393389462222516,0.17423508884418287,0.0,0.7107963046977505,0.0,0.424325501125192,0.0,0.004697356059589317,0.0058174468577333015,0.8802044076546448,0.6101919283242512,0.0,0.0,1.0,0.5118624370523457,0.0072862713492596355,0.007008012665961719,0.052909114605051225,0.012800525220586436,0.0,0.0,3.7979118053687496e-05,3.945445852099278e-05,0.00013518161155396676,0.14344334627207253,1.2362667607392477e-05,7.030674747851226e-05,0.00023748788113312454,0.00020920740174424458,0.00044643329512388674,3.878602253728897e-05,2.613470371869555e-06,0.0001864003992731775,0.16806236656428328,5.015130033645809e-06,0.0,0.0,0.0002681668138918592,0.00010695420594537872,0.16806236656428328,0.30497060117173064,0.16415686942306382,0.00022177163011451878,7.34463576721374e-05,0.016376159685127917,0.36400113724828964,0.0001041588139213469,0.000138953756571861,0.011946386946386946,0.00042454696526074225,0.3781929431425424,0.13530486245272239,0.00016972055283381304,0.004628895184135977
